src_ip,src_port,dst_port,service_type,timestamp,unix_timestamp,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,src_ip_frequency,payload_printable_ratio,payload_hex_preview,tcp_flags_estimated,label
94.231.206.108,48721,2222,ssh_alt,2026-06-27T01:26:10.625465+00:00,1782523570.625465,17,108.652,3.7345,17,False,3,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.12,39669,2222,ssh_alt,2026-06-27T01:28:11.405135+00:00,1782523691.405135,17,18.913,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.106,43573,2222,ssh_alt,2026-06-27T01:30:08.951473+00:00,1782523808.951473,17,11.74,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.8,43209,2222,ssh_alt,2026-06-27T01:32:15.400427+00:00,1782523935.400427,17,55.366,3.7345,17,False,9,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.36,37969,2222,ssh_alt,2026-06-27T01:34:10.646750+00:00,1782524050.64675,17,139.792,3.7345,17,False,3,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.7,54183,2222,ssh_alt,2026-06-27T01:36:12.271465+00:00,1782524172.271465,17,42.603,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.111,44129,2222,ssh_alt,2026-06-27T01:38:07.756904+00:00,1782524287.756904,17,10.908,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.2,57493,2222,ssh_alt,2026-06-27T01:40:11.268262+00:00,1782524411.268262,17,51.148,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.108,36533,2222,ssh_alt,2026-06-27T01:42:09.183143+00:00,1782524529.183143,17,38.345,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.105,40903,2222,ssh_alt,2026-06-27T01:44:09.222966+00:00,1782524649.222966,17,5.44,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.14,47745,2222,ssh_alt,2026-06-27T01:46:11.740288+00:00,1782524771.740288,17,368.031,3.7345,17,False,3,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.9,58565,2222,ssh_alt,2026-06-27T01:48:12.889087+00:00,1782524892.889087,17,50.397,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.5,37201,2222,ssh_alt,2026-06-27T01:50:12.256581+00:00,1782525012.256581,17,38.699,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
49.88.156.34,59089,23,telnet,2026-06-27T01:51:12.980635+00:00,1782525072.980635,0,5005.151,0.0,0,False,8,0.0,,SYN_ONLY,1
49.88.156.34,59321,23,telnet,2026-06-27T01:51:16.012493+00:00,1782525076.012493,0,5005.152,0.0,0,True,9,0.0,,SYN_ONLY,1
94.231.206.111,44263,2222,ssh_alt,2026-06-27T01:52:07.521728+00:00,1782525127.521728,17,31.868,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.6,34981,2222,ssh_alt,2026-06-27T01:54:11.033832+00:00,1782525251.033832,17,7.651,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.3,37035,2222,ssh_alt,2026-06-27T01:56:14.681795+00:00,1782525374.681795,17,45.3,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.105,40821,2222,ssh_alt,2026-06-27T01:58:07.819776+00:00,1782525487.819776,17,52.791,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.9,44545,2222,ssh_alt,2026-06-27T02:00:14.374290+00:00,1782525614.37429,17,689.561,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.3,45429,2222,ssh_alt,2026-06-27T02:02:15.358490+00:00,1782525735.35849,17,49.731,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.39,34071,2222,ssh_alt,2026-06-27T02:04:07.686312+00:00,1782525847.686312,17,9.939,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.10,55331,2222,ssh_alt,2026-06-27T02:06:11.081781+00:00,1782525971.081781,17,42.862,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.110,53977,2222,ssh_alt,2026-06-27T02:08:09.352203+00:00,1782526089.352203,17,124.859,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.108,56265,2222,ssh_alt,2026-06-27T02:10:09.214701+00:00,1782526209.214701,17,102.895,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.110,48343,2222,ssh_alt,2026-06-27T02:12:11.134294+00:00,1782526331.134294,17,13.818,3.7345,17,True,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.106,48581,2222,ssh_alt,2026-06-27T02:14:10.526227+00:00,1782526450.526227,17,4.234,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.8,36833,2222,ssh_alt,2026-06-27T02:16:13.884675+00:00,1782526573.884675,17,553.107,3.7345,17,False,10,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.14,53641,2222,ssh_alt,2026-06-27T02:18:11.573916+00:00,1782526691.573916,17,84.231,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.111,59785,2222,ssh_alt,2026-06-27T02:20:08.130438+00:00,1782526808.130438,17,60.009,3.7345,17,False,9,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.111,56489,2222,ssh_alt,2026-06-27T02:22:09.002710+00:00,1782526929.00271,17,543.26,3.7345,17,True,10,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
34.77.219.71,48004,27017,mongodb,2026-06-27T02:22:23.656262+00:00,1782526943.656262,314,0.059,4.6674,314,False,1,0.5955,3a010000b62e8d2a00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48006,27017,mongodb,2026-06-27T02:22:24.224805+00:00,1782526944.224805,314,0.058,4.6633,314,True,2,0.5987,3a010000185c663100000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48014,27017,mongodb,2026-06-27T02:22:24.793560+00:00,1782526944.79356,314,0.057,4.676,314,True,3,0.5924,3a0100003acbac1100000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48020,27017,mongodb,2026-06-27T02:22:25.362478+00:00,1782526945.362478,314,0.072,4.6672,314,True,4,0.5987,3a0100005f34481f00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48030,27017,mongodb,2026-06-27T02:22:25.931243+00:00,1782526945.931243,314,0.063,4.672,314,True,5,0.5987,3a0100005ad2417900000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48036,27017,mongodb,2026-06-27T02:22:26.500280+00:00,1782526946.50028,314,0.057,4.6824,314,True,6,0.5924,3a010000c648841500000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48040,27017,mongodb,2026-06-27T02:22:27.068936+00:00,1782526947.068936,314,0.074,4.676,314,True,7,0.5955,3a010000d2885d3a00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48056,27017,mongodb,2026-06-27T02:22:27.637645+00:00,1782526947.637645,314,0.095,4.6685,314,True,8,0.6019,3a0100002a63462800000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48058,27017,mongodb,2026-06-27T02:22:28.206169+00:00,1782526948.206169,314,0.06,4.6824,314,True,9,0.5924,3a0100008f518e1400000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48064,27017,mongodb,2026-06-27T02:22:28.774939+00:00,1782526948.774939,314,0.068,4.676,314,True,10,0.5955,3a010000ef58d05f00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48070,27017,mongodb,2026-06-27T02:22:29.343730+00:00,1782526949.34373,314,0.063,4.676,314,True,11,0.5924,3a010000e108f43c00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48080,27017,mongodb,2026-06-27T02:22:29.912150+00:00,1782526949.91215,314,0.113,4.6824,314,True,12,0.5955,3a010000a8a7413700000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48094,27017,mongodb,2026-06-27T02:22:30.480485+00:00,1782526950.480485,314,0.062,4.6645,314,True,13,0.5987,3a0100003343be5c00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48098,27017,mongodb,2026-06-27T02:22:31.048654+00:00,1782526951.048654,314,0.085,4.67,314,True,14,0.5955,3a01000048eabc6c00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,48100,27017,mongodb,2026-06-27T02:22:31.617005+00:00,1782526951.617005,314,0.062,4.6672,314,True,15,0.5955,3a010000174c983900000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50066,27017,mongodb,2026-06-27T02:22:32.186093+00:00,1782526952.186093,314,0.077,4.6696,314,True,16,0.5987,3a010000d83a545200000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50068,27017,mongodb,2026-06-27T02:22:32.754862+00:00,1782526952.754862,314,0.061,4.6824,314,True,17,0.5955,3a010000dee85e4700000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50080,27017,mongodb,2026-06-27T02:22:33.323461+00:00,1782526953.323461,314,0.077,4.6685,314,True,18,0.5955,3a01000047a3631f00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50086,27017,mongodb,2026-06-27T02:22:33.891832+00:00,1782526953.891832,314,0.077,4.6692,314,True,19,0.5924,3a01000088dd6d7f00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50098,27017,mongodb,2026-06-27T02:22:34.460628+00:00,1782526954.460628,314,0.082,4.6645,314,True,20,0.6019,3a0100002636274d00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50102,27017,mongodb,2026-06-27T02:22:35.029633+00:00,1782526955.029633,314,0.085,4.6709,314,True,21,0.5955,3a010000a905757700000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50108,27017,mongodb,2026-06-27T02:22:35.598234+00:00,1782526955.598234,314,0.064,4.657,314,True,22,0.5987,3a0100009239633300000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50122,27017,mongodb,2026-06-27T02:22:36.166272+00:00,1782526956.166272,314,0.06,4.672,314,True,23,0.5955,3a0100001f59df3100000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50130,27017,mongodb,2026-06-27T02:22:36.734937+00:00,1782526956.734937,314,0.062,4.6674,314,True,24,0.5955,3a010000b8932e4500000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50144,27017,mongodb,2026-06-27T02:22:37.303534+00:00,1782526957.303534,314,0.064,4.6824,314,True,25,0.5955,3a010000979d3d5200000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50146,27017,mongodb,2026-06-27T02:22:37.873681+00:00,1782526957.873681,314,0.059,4.6709,314,True,26,0.5955,3a01000035c41c7600000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50162,27017,mongodb,2026-06-27T02:22:38.441972+00:00,1782526958.441972,314,0.068,4.6674,314,True,27,0.5955,3a0100009b5d166100000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50164,27017,mongodb,2026-06-27T02:22:39.010652+00:00,1782526959.010652,314,0.093,4.6709,314,True,28,0.5955,3a0100006001cf5300000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50168,27017,mongodb,2026-06-27T02:22:39.579272+00:00,1782526959.579272,314,0.062,4.6672,314,True,29,0.5924,3a0100000893a74c00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50182,27017,mongodb,2026-06-27T02:22:40.147558+00:00,1782526960.147558,314,0.061,4.6736,314,True,30,0.5955,3a010000d1b2384000000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50190,27017,mongodb,2026-06-27T02:22:40.717159+00:00,1782526960.717159,314,0.178,4.6609,314,True,31,0.5987,3a010000973a342b00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,50194,27017,mongodb,2026-06-27T02:22:41.285308+00:00,1782526961.285308,314,0.064,4.676,314,True,32,0.5955,3a0100000e2b8b2900000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35258,27017,mongodb,2026-06-27T02:22:41.853948+00:00,1782526961.853948,314,0.064,4.6736,314,True,33,0.5924,3a0100002888a90600000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35266,27017,mongodb,2026-06-27T02:22:42.422986+00:00,1782526962.422986,314,0.063,4.676,314,True,34,0.5924,3a0100008617c75200000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35278,27017,mongodb,2026-06-27T02:22:42.992145+00:00,1782526962.992145,314,0.11,4.6824,314,True,35,0.5892,3a0100001f82cd1800000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35286,27017,mongodb,2026-06-27T02:22:43.560462+00:00,1782526963.560462,314,0.06,4.6509,314,True,36,0.5987,3a0100006072fb2e00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35292,27017,mongodb,2026-06-27T02:22:44.129100+00:00,1782526964.1291,314,0.064,4.672,314,True,37,0.5955,3a0100009f78e52800000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35308,27017,mongodb,2026-06-27T02:22:44.702066+00:00,1782526964.702066,314,0.065,4.6824,314,True,38,0.5892,3a010000e39cd11d00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35322,27017,mongodb,2026-06-27T02:22:45.270371+00:00,1782526965.270371,314,0.064,4.6628,314,True,39,0.5955,3a0100003ca26d1300000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35336,27017,mongodb,2026-06-27T02:22:45.839347+00:00,1782526965.839347,314,0.066,4.6696,314,True,40,0.5987,3a010000213e670800000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35346,27017,mongodb,2026-06-27T02:22:46.408250+00:00,1782526966.40825,314,0.069,4.6736,314,True,41,0.5955,3a010000f24ee15000000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35362,27017,mongodb,2026-06-27T02:22:46.977164+00:00,1782526966.977164,314,0.064,4.6672,314,True,42,0.5955,3a01000017c2662900000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35364,27017,mongodb,2026-06-27T02:22:47.546069+00:00,1782526967.546069,314,0.061,4.6709,314,True,43,0.5987,3a01000060057d7600000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35376,27017,mongodb,2026-06-27T02:22:48.114989+00:00,1782526968.114989,314,0.063,4.6645,314,True,44,0.5987,3a01000076b17c5900000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35380,27017,mongodb,2026-06-27T02:22:48.683497+00:00,1782526968.683497,314,0.066,4.6709,314,True,45,0.5924,3a0100001b87ff2a00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35386,27017,mongodb,2026-06-27T02:22:49.252197+00:00,1782526969.252197,314,0.125,4.672,314,True,46,0.5955,3a01000028edce6400000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35398,27017,mongodb,2026-06-27T02:22:49.820515+00:00,1782526969.820515,314,0.068,4.6824,314,True,47,0.5924,3a0100009ac2e93700000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35400,27017,mongodb,2026-06-27T02:22:50.389355+00:00,1782526970.389355,314,0.066,4.6824,314,True,48,0.5924,3a010000bbdea83700000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35402,27017,mongodb,2026-06-27T02:22:50.957192+00:00,1782526970.957192,314,0.074,4.6666,314,True,49,0.5987,3a01000074a5405e00000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,35414,27017,mongodb,2026-06-27T02:22:51.525420+00:00,1782526971.52542,314,0.063,4.6585,314,True,50,0.5924,3a010000f7a2330300000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,44038,27017,mongodb,2026-06-27T02:22:52.092883+00:00,1782526972.092883,314,0.065,4.676,314,True,51,0.5955,3a010000e962894500000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,44044,27017,mongodb,2026-06-27T02:22:52.660752+00:00,1782526972.660752,314,0.066,4.6709,314,True,52,0.5955,3a01000001d7475600000000d40700000000000061646d696e2e24636d640000,DATA,1
34.77.219.71,44060,27017,mongodb,2026-06-27T02:22:53.229526+00:00,1782526973.229526,314,0.066,4.6709,314,True,53,0.5955,3a010000f2418a3600000000d40700000000000061646d696e2e24636d640000,DATA,1
94.231.206.11,55443,2222,ssh_alt,2026-06-27T02:24:10.263842+00:00,1782527050.263842,17,43.17,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.2,56007,2222,ssh_alt,2026-06-27T02:26:13.178817+00:00,1782527173.178817,17,59.866,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.107,43879,2222,ssh_alt,2026-06-27T02:28:07.399489+00:00,1782527287.399489,17,43.283,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.12,56143,2222,ssh_alt,2026-06-27T02:30:12.835724+00:00,1782527412.835724,17,441.637,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.33,43871,2222,ssh_alt,2026-06-27T02:32:09.185372+00:00,1782527529.185372,17,24.523,3.7345,17,False,4,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.12,54155,2222,ssh_alt,2026-06-27T02:34:12.828957+00:00,1782527652.828957,17,65.398,3.7345,17,True,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.15,44939,2222,ssh_alt,2026-06-27T02:36:13.358505+00:00,1782527773.358505,17,40.076,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.6,59731,2222,ssh_alt,2026-06-27T02:38:11.543417+00:00,1782527891.543417,17,284.95,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
49.88.156.34,45850,23,telnet,2026-06-27T02:39:47.734497+00:00,1782527987.734497,0,5005.141,0.0,0,False,10,0.0,,SYN_ONLY,1
94.231.206.12,45801,2222,ssh_alt,2026-06-27T02:40:13.707479+00:00,1782528013.707479,17,420.132,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.9,36549,2222,ssh_alt,2026-06-27T02:42:12.940989+00:00,1782528132.940989,17,200.715,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.109,59059,2222,ssh_alt,2026-06-27T02:44:07.812189+00:00,1782528247.812189,17,5.231,3.7345,17,False,10,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
18.219.37.54,46992,5432,postgres,2026-06-27T02:45:14.611316+00:00,1782528314.611316,0,882.534,0.0,0,False,1,0.0,,SYN_ONLY,1
18.219.37.54,52330,23,telnet,2026-06-27T02:45:14.613411+00:00,1782528314.613411,0,606.489,0.0,0,True,3,0.0,,SYN_ONLY,1
18.219.37.54,39494,6379,redis,2026-06-27T02:45:14.614570+00:00,1782528314.61457,0,677.061,0.0,0,True,2,0.0,,SYN_ONLY,1
18.219.37.54,52364,27017,mongodb,2026-06-27T02:45:14.617129+00:00,1782528314.617129,0,277.056,0.0,0,True,4,0.0,,SYN_ONLY,1
18.219.37.54,44626,2222,ssh_alt,2026-06-27T02:45:14.621628+00:00,1782528314.621628,0,76.066,0.0,0,True,5,0.0,,SYN_ONLY,1
18.219.37.54,52252,3306,mysql,2026-06-27T02:45:14.707235+00:00,1782528314.707235,0,1.646,0.0,0,True,6,0.0,,SYN_ONLY,1
49.88.156.34,59044,23,telnet,2026-06-27T02:45:30.313647+00:00,1782528330.313647,0,5005.152,0.0,0,False,11,0.0,,SYN_ONLY,1
94.231.206.3,55639,2222,ssh_alt,2026-06-27T02:46:11.391034+00:00,1782528371.391034,17,16.183,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.111,58131,2222,ssh_alt,2026-06-27T02:48:07.605035+00:00,1782528487.605035,17,99.731,3.7345,17,False,11,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.37,52139,2222,ssh_alt,2026-06-27T02:50:09.665204+00:00,1782528609.665204,17,115.402,3.7345,17,False,10,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
18.218.118.203,15146,3306,mysql,2026-06-27T02:51:37.330880+00:00,1782528697.33088,1,0.082,0.0,1,False,8,0.0,0a,DATA,1
18.218.118.203,12760,3306,mysql,2026-06-27T02:51:58.595868+00:00,1782528718.595868,195,0.302,5.246,195,True,9,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
94.231.206.106,41221,2222,ssh_alt,2026-06-27T02:52:08.984236+00:00,1782528728.984236,17,107.228,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
18.218.118.203,53882,3306,mysql,2026-06-27T02:53:30.172339+00:00,1782528810.172339,195,64.657,5.246,195,True,10,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
94.231.206.39,58743,2222,ssh_alt,2026-06-27T02:54:07.222748+00:00,1782528847.222748,17,5.216,3.7345,17,False,5,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
18.218.118.203,46104,3306,mysql,2026-06-27T02:54:34.221973+00:00,1782528874.221973,261,112.629,5.9815,261,True,11,0.2337,1603010100010000fc03038eb263b776affcbfc232cf854410c6887b9495365e,DATA,1
18.218.118.203,56240,3306,mysql,2026-06-27T02:55:43.864543+00:00,1782528943.864543,243,3670.098,5.8628,243,True,12,0.2181,16030100ee010000ea030310dc90785974324351c4a7634ed33099b146cc5a31,DATA,1
94.231.206.32,32771,2222,ssh_alt,2026-06-27T02:56:09.851671+00:00,1782528969.851671,17,214.897,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.12,38701,2222,ssh_alt,2026-06-27T02:58:13.963480+00:00,1782529093.96348,17,188.228,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.110,45201,2222,ssh_alt,2026-06-27T03:00:08.382259+00:00,1782529208.382259,17,66.755,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.107,55647,2222,ssh_alt,2026-06-27T03:02:09.897493+00:00,1782529329.897493,17,31.866,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
35.94.109.206,34422,2222,ssh_alt,2026-06-27T03:03:15.293244+00:00,1782529395.293244,1553,0.267,7.6832,1553,False,1,0.3445,160301060c010006080303ee91a2b247b4b956b77fe29e2b5a55ed93aef709c8,DATA,1
94.231.206.32,48053,2222,ssh_alt,2026-06-27T03:04:08.626432+00:00,1782529448.626432,17,6.981,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.12,44109,2222,ssh_alt,2026-06-27T03:06:14.224536+00:00,1782529574.224536,17,32.1,3.7345,17,False,9,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.35,54653,2222,ssh_alt,2026-06-27T03:08:09.304329+00:00,1782529689.304329,17,42.007,3.7345,17,False,7,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.109,37301,2222,ssh_alt,2026-06-27T03:10:09.911809+00:00,1782529809.911809,17,11.837,3.7345,17,False,11,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.32,54535,2222,ssh_alt,2026-06-27T03:12:08.163395+00:00,1782529928.163395,17,8.04,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.32,36891,2222,ssh_alt,2026-06-27T03:14:09.961076+00:00,1782530049.961076,17,105.084,3.7345,17,True,9,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.11,56449,2222,ssh_alt,2026-06-27T03:16:10.194718+00:00,1782530170.194718,17,54.618,3.7345,17,False,8,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
94.231.206.0,48661,2222,ssh_alt,2026-06-27T03:18:14.560827+00:00,1782530294.560827,17,7.443,3.7345,17,False,6,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
